Iteration : 21200 | Loss : 0.177828 | Accuracy : 94.903333
Iteration : 21250 | Loss : 0.177632 | Accuracy : 94.908333
Iteration : 21300 | Loss : 0.177438 | Accuracy : 94.913333
Iteration : 21350 | Loss : 0.177244 | Accuracy : 94.918333
Iteration : 21400 | Loss : 0.177051 | Accuracy : 94.923333
Iteration : 21450 | Loss : 0.176858 | Accuracy : 94.931667
Iteration : 21500 | Loss : 0.176666 | Accuracy : 94.940000
Iteration : 21550 | Loss : 0.176474 | Accuracy : 94.943333
Iteration : 21600 | Loss : 0.176283 | Accuracy : 94.948333
Iteration : 21650 | Loss : 0.176092 | Accuracy : 94.963333
Iteration : 21700 | Loss : 0.175902 | Accuracy : 94.966667
Iteration : 21750 | Loss : 0.175713 | Accuracy : 94.976667
Iteration : 21800 | Loss : 0.175524 | Accuracy : 94.983333
Iteration : 21850 | Loss : 0.175336 | Accuracy : 94.986667
Iteration : 21900 | Loss : 0.175148 | Accuracy : 94.991667
Iteration : 21950 | Loss : 0.174960 | Accuracy : 94.995000
Iteration : 22000 | Loss : 0.174774 | Accuracy : 95.001667
Iteration : 22050 | Loss : 0.174588 | Accuracy : 95.003333
Iteration : 22100 | Loss : 0.174402 | Accuracy : 95.005000
Iteration : 22150 | Loss : 0.174217 | Accuracy : 95.006667
Iteration : 22200 | Loss : 0.174033 | Accuracy : 95.010000
Iteration : 22250 | Loss : 0.173849 | Accuracy : 95.018333
Iteration : 22300 | Loss : 0.173665 | Accuracy : 95.023333
Iteration : 22350 | Loss : 0.173482 | Accuracy : 95.026667
Iteration : 22400 | Loss : 0.173300 | Accuracy : 95.035000
Iteration : 22450 | Loss : 0.173118 | Accuracy : 95.038333
Iteration : 22500 | Loss : 0.172936 | Accuracy : 95.048333
Iteration : 22550 | Loss : 0.172755 | Accuracy : 95.053333
Iteration : 22600 | Loss : 0.172574 | Accuracy : 95.061667
Iteration : 22650 | Loss : 0.172394 | Accuracy : 95.071667
Iteration : 22700 | Loss : 0.172214 | Accuracy : 95.080000
Iteration : 22750 | Loss : 0.172035 | Accuracy : 95.085000
Iteration : 22800 | Loss : 0.171856 | Accuracy : 95.088333
Iteration : 22850 | Loss : 0.171678 | Accuracy : 95.093333
Iteration : 22900 | Loss : 0.171501 | Accuracy : 95.105000
Iteration : 22950 | Loss : 0.171324 | Accuracy : 95.113333
Iteration : 23000 | Loss : 0.171147 | Accuracy : 95.121667
Iteration : 23050 | Loss : 0.170971 | Accuracy : 95.135000
Iteration : 23100 | Loss : 0.170795 | Accuracy : 95.143333
Iteration : 23150 | Loss : 0.170620 | Accuracy : 95.151667
Iteration : 23200 | Loss : 0.170445 | Accuracy : 95.155000
Iteration : 23250 | Loss : 0.170271 | Accuracy : 95.156667
Iteration : 23300 | Loss : 0.170097 | Accuracy : 95.158333
Iteration : 23350 | Loss : 0.169924 | Accuracy : 95.166667
Iteration : 23400 | Loss : 0.169751 | Accuracy : 95.173333
Iteration : 23450 | Loss : 0.169579 | Accuracy : 95.178333
Iteration : 23500 | Loss : 0.169407 | Accuracy : 95.181667
Iteration : 23550 | Loss : 0.169235 | Accuracy : 95.186667
Iteration : 23600 | Loss : 0.169064 | Accuracy : 95.195000
Iteration : 23650 | Loss : 0.168893 | Accuracy : 95.200000
Iteration : 23700 | Loss : 0.168723 | Accuracy : 95.211667
Iteration : 23750 | Loss : 0.168553 | Accuracy : 95.221667
Iteration : 23800 | Loss : 0.168384 | Accuracy : 95.230000
Iteration : 23850 | Loss : 0.168215 | Accuracy : 95.231667
Iteration : 23900 | Loss : 0.168046 | Accuracy : 95.236667
Iteration : 23950 | Loss : 0.167878 | Accuracy : 95.240000
Iteration : 24000 | Loss : 0.167710 | Accuracy : 95.248333
Iteration : 24050 | Loss : 0.167543 | Accuracy : 95.251667
Iteration : 24100 | Loss : 0.167377 | Accuracy : 95.258333
Iteration : 24150 | Loss : 0.167210 | Accuracy : 95.261667
Iteration : 24200 | Loss : 0.167045 | Accuracy : 95.270000
Iteration : 24250 | Loss : 0.166879 | Accuracy : 95.275000
Iteration : 24300 | Loss : 0.166715 | Accuracy : 95.283333
Iteration : 24350 | Loss : 0.166550 | Accuracy : 95.283333
Iteration : 24400 | Loss : 0.166386 | Accuracy : 95.286667
Iteration : 24450 | Loss : 0.166223 | Accuracy : 95.293333
Iteration : 24500 | Loss : 0.166060 | Accuracy : 95.298333
Iteration : 24550 | Loss : 0.165897 | Accuracy : 95.301667
Iteration : 24600 | Loss : 0.165734 | Accuracy : 95.305000
Iteration : 24650 | Loss : 0.165572 | Accuracy : 95.306667
Iteration : 24700 | Loss : 0.165410 | Accuracy : 95.311667
Iteration : 24750 | Loss : 0.165249 | Accuracy : 95.320000
Iteration : 24800 | Loss : 0.165087 | Accuracy : 95.323333
Iteration : 24850 | Loss : 0.164927 | Accuracy : 95.331667
Iteration : 24900 | Loss : 0.164766 | Accuracy : 95.333333
Iteration : 24950 | Loss : 0.164607 | Accuracy : 95.331667
Iteration : 25000 | Loss : 0.164447 | Accuracy : 95.333333
Iteration : 25050 | Loss : 0.164288 | Accuracy : 95.336667
Iteration : 25100 | Loss : 0.164130 | Accuracy : 95.336667
Iteration : 25150 | Loss : 0.163972 | Accuracy : 95.343333
Iteration : 25200 | Loss : 0.163814 | Accuracy : 95.351667
Iteration : 25250 | Loss : 0.163657 | Accuracy : 95.358333
Iteration : 25300 | Loss : 0.163500 | Accuracy : 95.363333
Iteration : 25350 | Loss : 0.163343 | Accuracy : 95.375000
Iteration : 25400 | Loss : 0.163187 | Accuracy : 95.380000
Iteration : 25450 | Loss : 0.163031 | Accuracy : 95.386667
Iteration : 25500 | Loss : 0.162876 | Accuracy : 95.390000
Iteration : 25550 | Loss : 0.162721 | Accuracy : 95.396667
Iteration : 25600 | Loss : 0.162566 | Accuracy : 95.405000
Iteration : 25650 | Loss : 0.162411 | Accuracy : 95.410000
Iteration : 25700 | Loss : 0.162257 | Accuracy : 95.421667
Iteration : 25750 | Loss : 0.162104 | Accuracy : 95.425000
Iteration : 25800 | Loss : 0.161950 | Accuracy : 95.431667
Iteration : 25850 | Loss : 0.161797 | Accuracy : 95.428333
Iteration : 25900 | Loss : 0.161645 | Accuracy : 95.431667
Iteration : 25950 | Loss : 0.161493 | Accuracy : 95.436667
Iteration : 26000 | Loss : 0.161341 | Accuracy : 95.441667
Iteration : 26050 | Loss : 0.161190 | Accuracy : 95.446667
Iteration : 26100 | Loss : 0.161039 | Accuracy : 95.450000
Iteration : 26150 | Loss : 0.160888 | Accuracy : 95.456667
Iteration : 26200 | Loss : 0.160738 | Accuracy : 95.468333
Iteration : 26250 | Loss : 0.160588 | Accuracy : 95.470000
Iteration : 26300 | Loss : 0.160438 | Accuracy : 95.475000
Iteration : 26350 | Loss : 0.160289 | Accuracy : 95.478333
Iteration : 26400 | Loss : 0.160139 | Accuracy : 95.481667
Iteration : 26450 | Loss : 0.159991 | Accuracy : 95.485000
Iteration : 26500 | Loss : 0.159842 | Accuracy : 95.493333
Iteration : 26550 | Loss : 0.159694 | Accuracy : 95.495000
Iteration : 26600 | Loss : 0.159546 | Accuracy : 95.498333
Iteration : 26650 | Loss : 0.159399 | Accuracy : 95.503333
Iteration : 26700 | Loss : 0.159251 | Accuracy : 95.508333
Iteration : 26750 | Loss : 0.159104 | Accuracy : 95.513333
Iteration : 26800 | Loss : 0.158958 | Accuracy : 95.518333
Iteration : 26850 | Loss : 0.158812 | Accuracy : 95.521667
Iteration : 26900 | Loss : 0.158666 | Accuracy : 95.528333
Iteration : 26950 | Loss : 0.158521 | Accuracy : 95.533333
Iteration : 27000 | Loss : 0.158376 | Accuracy : 95.536667
Iteration : 27050 | Loss : 0.158231 | Accuracy : 95.538333
Iteration : 27100 | Loss : 0.158087 | Accuracy : 95.548333
Iteration : 27150 | Loss : 0.157943 | Accuracy : 95.550000
Iteration : 27200 | Loss : 0.157800 | Accuracy : 95.550000
Iteration : 27250 | Loss : 0.157656 | Accuracy : 95.551667
Iteration : 27300 | Loss : 0.157513 | Accuracy : 95.551667
Iteration : 27350 | Loss : 0.157371 | Accuracy : 95.556667
Iteration : 27400 | Loss : 0.157229 | Accuracy : 95.566667
Iteration : 27450 | Loss : 0.157087 | Accuracy : 95.573333
Iteration : 27500 | Loss : 0.156945 | Accuracy : 95.581667
Iteration : 27550 | Loss : 0.156803 | Accuracy : 95.585000
Iteration : 27600 | Loss : 0.156662 | Accuracy : 95.586667
Iteration : 27650 | Loss : 0.156521 | Accuracy : 95.591667
Iteration : 27700 | Loss : 0.156381 | Accuracy : 95.595000
Iteration : 27750 | Loss : 0.156240 | Accuracy : 95.601667
Iteration : 27800 | Loss : 0.156100 | Accuracy : 95.606667
Iteration : 27850 | Loss : 0.155961 | Accuracy : 95.611667
Iteration : 27900 | Loss : 0.155821 | Accuracy : 95.611667
Iteration : 27950 | Loss : 0.155682 | Accuracy : 95.616667
Iteration : 28000 | Loss : 0.155544 | Accuracy : 95.621667
Iteration : 28050 | Loss : 0.155405 | Accuracy : 95.623333
Iteration : 28100 | Loss : 0.155267 | Accuracy : 95.626667
Iteration : 28150 | Loss : 0.155129 | Accuracy : 95.626667
Iteration : 28200 | Loss : 0.154992 | Accuracy : 95.636667
Iteration : 28250 | Loss : 0.154855 | Accuracy : 95.636667
Iteration : 28300 | Loss : 0.154718 | Accuracy : 95.638333
Iteration : 28350 | Loss : 0.154582 | Accuracy : 95.641667
Iteration : 28400 | Loss : 0.154446 | Accuracy : 95.645000
Iteration : 28450 | Loss : 0.154310 | Accuracy : 95.653333
Iteration : 28500 | Loss : 0.154174 | Accuracy : 95.656667
Iteration : 28550 | Loss : 0.154039 | Accuracy : 95.660000
Iteration : 28600 | Loss : 0.153904 | Accuracy : 95.666667
Iteration : 28650 | Loss : 0.153769 | Accuracy : 95.670000
Iteration : 28700 | Loss : 0.153635 | Accuracy : 95.675000
Iteration : 28750 | Loss : 0.153501 | Accuracy : 95.680000
Iteration : 28800 | Loss : 0.153367 | Accuracy : 95.680000
Iteration : 28850 | Loss : 0.153234 | Accuracy : 95.681667
Iteration : 28900 | Loss : 0.153101 | Accuracy : 95.685000
Iteration : 28950 | Loss : 0.152968 | Accuracy : 95.685000
Iteration : 29000 | Loss : 0.152836 | Accuracy : 95.686667
Iteration : 29050 | Loss : 0.152704 | Accuracy : 95.691667
Iteration : 29100 | Loss : 0.152572 | Accuracy : 95.695000
Iteration : 29150 | Loss : 0.152440 | Accuracy : 95.698333
Iteration : 29200 | Loss : 0.152309 | Accuracy : 95.701667
Iteration : 29250 | Loss : 0.152178 | Accuracy : 95.703333
Iteration : 29300 | Loss : 0.152047 | Accuracy : 95.708333
Iteration : 29350 | Loss : 0.151916 | Accuracy : 95.713333
Iteration : 29400 | Loss : 0.151786 | Accuracy : 95.720000
Iteration : 29450 | Loss : 0.151656 | Accuracy : 95.720000
Iteration : 29500 | Loss : 0.151526 | Accuracy : 95.723333
Iteration : 29550 | Loss : 0.151396 | Accuracy : 95.726667
Iteration : 29600 | Loss : 0.151267 | Accuracy : 95.730000
Iteration : 29650 | Loss : 0.151137 | Accuracy : 95.731667
Iteration : 29700 | Loss : 0.151009 | Accuracy : 95.735000
Iteration : 29750 | Loss : 0.150880 | Accuracy : 95.738333
Iteration : 29800 | Loss : 0.150752 | Accuracy : 95.741667
Iteration : 29850 | Loss : 0.150624 | Accuracy : 95.743333
Iteration : 29900 | Loss : 0.150496 | Accuracy : 95.746667
Iteration : 29950 | Loss : 0.150369 | Accuracy : 95.746667
Iteration : 30000 | Loss : 0.150242 | Accuracy : 95.750000
Iteration : 30050 | Loss : 0.150115 | Accuracy : 95.748333
Iteration : 30100 | Loss : 0.149988 | Accuracy : 95.748333
Iteration : 30150 | Loss : 0.149862 | Accuracy : 95.748333
Iteration : 30200 | Loss : 0.149736 | Accuracy : 95.748333
Iteration : 30250 | Loss : 0.149610 | Accuracy : 95.748333
Iteration : 30300 | Loss : 0.149485 | Accuracy : 95.751667
Iteration : 30350 | Loss : 0.149360 | Accuracy : 95.756667
Iteration : 30400 | Loss : 0.149235 | Accuracy : 95.765000
Iteration : 30450 | Loss : 0.149110 | Accuracy : 95.765000
Iteration : 30500 | Loss : 0.148985 | Accuracy : 95.766667
Iteration : 30550 | Loss : 0.148861 | Accuracy : 95.766667
Iteration : 30600 | Loss : 0.148737 | Accuracy : 95.768333
Iteration : 30650 | Loss : 0.148613 | Accuracy : 95.776667
Iteration : 30700 | Loss : 0.148490 | Accuracy : 95.778333
Iteration : 30750 | Loss : 0.148367 | Accuracy : 95.780000
Iteration : 30800 | Loss : 0.148244 | Accuracy : 95.780000
Iteration : 30850 | Loss : 0.148121 | Accuracy : 95.781667
Iteration : 30900 | Loss : 0.147998 | Accuracy : 95.786667
Iteration : 30950 | Loss : 0.147876 | Accuracy : 95.796667
Iteration : 31000 | Loss : 0.147754 | Accuracy : 95.798333
Iteration : 31050 | Loss : 0.147632 | Accuracy : 95.801667
Iteration : 31100 | Loss : 0.147510 | Accuracy : 95.803333
Iteration : 31150 | Loss : 0.147389 | Accuracy : 95.803333
Iteration : 31200 | Loss : 0.147268 | Accuracy : 95.808333
Iteration : 31250 | Loss : 0.147147 | Accuracy : 95.808333
Iteration : 31300 | Loss : 0.147026 | Accuracy : 95.811667
Iteration : 31350 | Loss : 0.146906 | Accuracy : 95.815000
Iteration : 31400 | Loss : 0.146786 | Accuracy : 95.820000
Iteration : 31450 | Loss : 0.146666 | Accuracy : 95.830000
Iteration : 31500 | Loss : 0.146546 | Accuracy : 95.833333
Iteration : 31550 | Loss : 0.146427 | Accuracy : 95.836667
Iteration : 31600 | Loss : 0.146307 | Accuracy : 95.838333
Iteration : 31650 | Loss : 0.146188 | Accuracy : 95.841667
Iteration : 31700 | Loss : 0.146070 | Accuracy : 95.846667
Iteration : 31750 | Loss : 0.145951 | Accuracy : 95.850000
Iteration : 31800 | Loss : 0.145833 | Accuracy : 95.851667
Iteration : 31850 | Loss : 0.145715 | Accuracy : 95.855000
Iteration : 31900 | Loss : 0.145597 | Accuracy : 95.860000
Iteration : 31950 | Loss : 0.145479 | Accuracy : 95.868333
Iteration : 32000 | Loss : 0.145362 | Accuracy : 95.873333
Iteration : 32050 | Loss : 0.145244 | Accuracy : 95.876667
Iteration : 32100 | Loss : 0.145128 | Accuracy : 95.878333
Iteration : 32150 | Loss : 0.145011 | Accuracy : 95.878333
Iteration : 32200 | Loss : 0.144894 | Accuracy : 95.881667
Iteration : 32250 | Loss : 0.144778 | Accuracy : 95.885000
Iteration : 32300 | Loss : 0.144662 | Accuracy : 95.888333
Iteration : 32350 | Loss : 0.144546 | Accuracy : 95.891667
Iteration : 32400 | Loss : 0.144431 | Accuracy : 95.891667
Iteration : 32450 | Loss : 0.144315 | Accuracy : 95.896667
Iteration : 32500 | Loss : 0.144200 | Accuracy : 95.898333
Iteration : 32550 | Loss : 0.144085 | Accuracy : 95.898333
Iteration : 32600 | Loss : 0.143971 | Accuracy : 95.905000
Iteration : 32650 | Loss : 0.143856 | Accuracy : 95.905000
Iteration : 32700 | Loss : 0.143742 | Accuracy : 95.911667
Iteration : 32750 | Loss : 0.143628 | Accuracy : 95.916667
Iteration : 32800 | Loss : 0.143514 | Accuracy : 95.923333
Iteration : 32850 | Loss : 0.143400 | Accuracy : 95.923333
Iteration : 32900 | Loss : 0.143287 | Accuracy : 95.926667
Iteration : 32950 | Loss : 0.143174 | Accuracy : 95.930000
Iteration : 33000 | Loss : 0.143061 | Accuracy : 95.931667
Iteration : 33050 | Loss : 0.142948 | Accuracy : 95.936667
Iteration : 33100 | Loss : 0.142835 | Accuracy : 95.938333
Iteration : 33150 | Loss : 0.142723 | Accuracy : 95.941667
Iteration : 33200 | Loss : 0.142611 | Accuracy : 95.941667
Iteration : 33250 | Loss : 0.142499 | Accuracy : 95.948333
Iteration : 33300 | Loss : 0.142388 | Accuracy : 95.950000
Iteration : 33350 | Loss : 0.142277 | Accuracy : 95.955000
Iteration : 33400 | Loss : 0.142166 | Accuracy : 95.956667
Iteration : 33450 | Loss : 0.142055 | Accuracy : 95.956667
Iteration : 33500 | Loss : 0.141945 | Accuracy : 95.961667
Iteration : 33550 | Loss : 0.141834 | Accuracy : 95.965000
Iteration : 33600 | Loss : 0.141724 | Accuracy : 95.968333
Iteration : 33650 | Loss : 0.141614 | Accuracy : 95.971667
Iteration : 33700 | Loss : 0.141504 | Accuracy : 95.975000
Iteration : 33750 | Loss : 0.141395 | Accuracy : 95.973333
Iteration : 33800 | Loss : 0.141286 | Accuracy : 95.978333
Iteration : 33850 | Loss : 0.141176 | Accuracy : 95.980000
Iteration : 33900 | Loss : 0.141067 | Accuracy : 95.983333
Iteration : 33950 | Loss : 0.140959 | Accuracy : 95.985000
Iteration : 34000 | Loss : 0.140850 | Accuracy : 95.985000
Iteration : 34050 | Loss : 0.140741 | Accuracy : 95.995000
Iteration : 34100 | Loss : 0.140633 | Accuracy : 95.998333
Iteration : 34150 | Loss : 0.140525 | Accuracy : 96.003333
Iteration : 34200 | Loss : 0.140417 | Accuracy : 96.003333
Iteration : 34250 | Loss : 0.140309 | Accuracy : 96.005000
Iteration : 34300 | Loss : 0.140201 | Accuracy : 96.011667
Iteration : 34350 | Loss : 0.140093 | Accuracy : 96.011667
Iteration : 34400 | Loss : 0.139986 | Accuracy : 96.016667
Iteration : 34450 | Loss : 0.139879 | Accuracy : 96.020000
Iteration : 34500 | Loss : 0.139772 | Accuracy : 96.020000
Iteration : 34550 | Loss : 0.139665 | Accuracy : 96.020000
Iteration : 34600 | Loss : 0.139559 | Accuracy : 96.025000
Iteration : 34650 | Loss : 0.139452 | Accuracy : 96.026667
Iteration : 34700 | Loss : 0.139346 | Accuracy : 96.026667
Iteration : 34750 | Loss : 0.139240 | Accuracy : 96.030000
Iteration : 34800 | Loss : 0.139135 | Accuracy : 96.030000
Iteration : 34850 | Loss : 0.139029 | Accuracy : 96.031667
Iteration : 34900 | Loss : 0.138924 | Accuracy : 96.040000
Iteration : 34950 | Loss : 0.138819 | Accuracy : 96.041667
Iteration : 35000 | Loss : 0.138714 | Accuracy : 96.043333
Iteration : 35050 | Loss : 0.138609 | Accuracy : 96.053333
Iteration : 35100 | Loss : 0.138504 | Accuracy : 96.056667
Iteration : 35150 | Loss : 0.138400 | Accuracy : 96.056667
Iteration : 35200 | Loss : 0.138295 | Accuracy : 96.056667
Iteration : 35250 | Loss : 0.138191 | Accuracy : 96.058333
Iteration : 35300 | Loss : 0.138087 | Accuracy : 96.060000
Iteration : 35350 | Loss : 0.137983 | Accuracy : 96.065000
Iteration : 35400 | Loss : 0.137880 | Accuracy : 96.065000
Iteration : 35450 | Loss : 0.137776 | Accuracy : 96.066667
Iteration : 35500 | Loss : 0.137673 | Accuracy : 96.070000
Iteration : 35550 | Loss : 0.137570 | Accuracy : 96.073333
Iteration : 35600 | Loss : 0.137467 | Accuracy : 96.080000
Iteration : 35650 | Loss : 0.137364 | Accuracy : 96.083333
Iteration : 35700 | Loss : 0.137262 | Accuracy : 96.085000
Iteration : 35750 | Loss : 0.137159 | Accuracy : 96.086667
Iteration : 35800 | Loss : 0.137057 | Accuracy : 96.095000
Iteration : 35850 | Loss : 0.136955 | Accuracy : 96.096667
Iteration : 35900 | Loss : 0.136853 | Accuracy : 96.098333
Iteration : 35950 | Loss : 0.136751 | Accuracy : 96.103333
Iteration : 36000 | Loss : 0.136649 | Accuracy : 96.100000
Iteration : 36050 | Loss : 0.136548 | Accuracy : 96.098333
Iteration : 36100 | Loss : 0.136446 | Accuracy : 96.101667
Iteration : 36150 | Loss : 0.136345 | Accuracy : 96.106667
Iteration : 36200 | Loss : 0.136244 | Accuracy : 96.111667
Iteration : 36250 | Loss : 0.136143 | Accuracy : 96.118333
Iteration : 36300 | Loss : 0.136042 | Accuracy : 96.123333
Iteration : 36350 | Loss : 0.135942 | Accuracy : 96.125000
Iteration : 36400 | Loss : 0.135841 | Accuracy : 96.126667
Iteration : 36450 | Loss : 0.135741 | Accuracy : 96.128333
Iteration : 36500 | Loss : 0.135641 | Accuracy : 96.130000
Iteration : 36550 | Loss : 0.135541 | Accuracy : 96.130000
Iteration : 36600 | Loss : 0.135441 | Accuracy : 96.131667
Iteration : 36650 | Loss : 0.135342 | Accuracy : 96.133333
Iteration : 36700 | Loss : 0.135242 | Accuracy : 96.131667
Iteration : 36750 | Loss : 0.135143 | Accuracy : 96.133333
Iteration : 36800 | Loss : 0.135044 | Accuracy : 96.136667
Iteration : 36850 | Loss : 0.134944 | Accuracy : 96.138333
Iteration : 36900 | Loss : 0.134845 | Accuracy : 96.140000
Iteration : 36950 | Loss : 0.134746 | Accuracy : 96.141667
Iteration : 37000 | Loss : 0.134648 | Accuracy : 96.145000
Iteration : 37050 | Loss : 0.134549 | Accuracy : 96.148333
Iteration : 37100 | Loss : 0.134451 | Accuracy : 96.151667
Iteration : 37150 | Loss : 0.134353 | Accuracy : 96.156667
Iteration : 37200 | Loss : 0.134255 | Accuracy : 96.161667
Iteration : 37250 | Loss : 0.134157 | Accuracy : 96.161667
Iteration : 37300 | Loss : 0.134059 | Accuracy : 96.170000
Iteration : 37350 | Loss : 0.133962 | Accuracy : 96.173333
Iteration : 37400 | Loss : 0.133864 | Accuracy : 96.171667
Iteration : 37450 | Loss : 0.133767 | Accuracy : 96.175000
Iteration : 37500 | Loss : 0.133670 | Accuracy : 96.178333
Iteration : 37550 | Loss : 0.133573 | Accuracy : 96.180000
Iteration : 37600 | Loss : 0.133477 | Accuracy : 96.185000
Iteration : 37650 | Loss : 0.133380 | Accuracy : 96.188333
Iteration : 37700 | Loss : 0.133284 | Accuracy : 96.190000
Iteration : 37750 | Loss : 0.133188 | Accuracy : 96.193333
Iteration : 37800 | Loss : 0.133091 | Accuracy : 96.196667
Iteration : 37850 | Loss : 0.132995 | Accuracy : 96.200000
Iteration : 37900 | Loss : 0.132899 | Accuracy : 96.201667
Iteration : 37950 | Loss : 0.132804 | Accuracy : 96.205000
Iteration : 38000 | Loss : 0.132708 | Accuracy : 96.211667
Iteration : 38050 | Loss : 0.132612 | Accuracy : 96.216667
Iteration : 38100 | Loss : 0.132517 | Accuracy : 96.221667
Iteration : 38150 | Loss : 0.132422 | Accuracy : 96.221667
Iteration : 38200 | Loss : 0.132327 | Accuracy : 96.225000
Iteration : 38250 | Loss : 0.132232 | Accuracy : 96.228333
Iteration : 38300 | Loss : 0.132137 | Accuracy : 96.236667
Iteration : 38350 | Loss : 0.132043 | Accuracy : 96.241667
Iteration : 38400 | Loss : 0.131949 | Accuracy : 96.243333
Iteration : 38450 | Loss : 0.131854 | Accuracy : 96.248333
Iteration : 38500 | Loss : 0.131760 | Accuracy : 96.248333
Iteration : 38550 | Loss : 0.131666 | Accuracy : 96.250000
Iteration : 38600 | Loss : 0.131572 | Accuracy : 96.253333
Iteration : 38650 | Loss : 0.131478 | Accuracy : 96.253333
Iteration : 38700 | Loss : 0.131385 | Accuracy : 96.256667
Iteration : 38750 | Loss : 0.131291 | Accuracy : 96.260000
Iteration : 38800 | Loss : 0.131198 | Accuracy : 96.260000
Iteration : 38850 | Loss : 0.131104 | Accuracy : 96.268333
Iteration : 38900 | Loss : 0.131011 | Accuracy : 96.270000
Iteration : 38950 | Loss : 0.130919 | Accuracy : 96.270000
Iteration : 39000 | Loss : 0.130826 | Accuracy : 96.273333
Iteration : 39050 | Loss : 0.130733 | Accuracy : 96.278333
Iteration : 39100 | Loss : 0.130641 | Accuracy : 96.285000
Iteration : 39150 | Loss : 0.130548 | Accuracy : 96.288333
Iteration : 39200 | Loss : 0.130456 | Accuracy : 96.290000
Iteration : 39250 | Loss : 0.130364 | Accuracy : 96.290000
Iteration : 39300 | Loss : 0.130272 | Accuracy : 96.293333
Iteration : 39350 | Loss : 0.130180 | Accuracy : 96.295000
Iteration : 39400 | Loss : 0.130089 | Accuracy : 96.296667
Iteration : 39450 | Loss : 0.129997 | Accuracy : 96.300000
Iteration : 39500 | Loss : 0.129906 | Accuracy : 96.301667
Iteration : 39550 | Loss : 0.129815 | Accuracy : 96.306667
Iteration : 39600 | Loss : 0.129724 | Accuracy : 96.308333
Iteration : 39650 | Loss : 0.129633 | Accuracy : 96.313333
Iteration : 39700 | Loss : 0.129542 | Accuracy : 96.315000
Iteration : 39750 | Loss : 0.129452 | Accuracy : 96.316667
Iteration : 39800 | Loss : 0.129361 | Accuracy : 96.318333
Iteration : 39850 | Loss : 0.129271 | Accuracy : 96.323333
Iteration : 39900 | Loss : 0.129181 | Accuracy : 96.326667
Iteration : 39950 | Loss : 0.129090 | Accuracy : 96.333333
Iteration : 40000 | Loss : 0.129000 | Accuracy : 96.341667
Iteration : 40050 | Loss : 0.128910 | Accuracy : 96.341667
Iteration : 40100 | Loss : 0.128821 | Accuracy : 96.345000
Iteration : 40150 | Loss : 0.128731 | Accuracy : 96.345000
Iteration : 40200 | Loss : 0.128642 | Accuracy : 96.348333
Iteration : 40250 | Loss : 0.128552 | Accuracy : 96.351667
Iteration : 40300 | Loss : 0.128463 | Accuracy : 96.356667
Iteration : 40350 | Loss : 0.128374 | Accuracy : 96.356667
Iteration : 40400 | Loss : 0.128285 | Accuracy : 96.360000
Iteration : 40450 | Loss : 0.128196 | Accuracy : 96.361667
Iteration : 40500 | Loss : 0.128107 | Accuracy : 96.361667
Iteration : 40550 | Loss : 0.128018 | Accuracy : 96.363333
Iteration : 40600 | Loss : 0.127929 | Accuracy : 96.363333
Iteration : 40650 | Loss : 0.127841 | Accuracy : 96.366667
Iteration : 40700 | Loss : 0.127753 | Accuracy : 96.370000
Iteration : 40750 | Loss : 0.127664 | Accuracy : 96.371667
Iteration : 40800 | Loss : 0.127576 | Accuracy : 96.371667
Iteration : 40850 | Loss : 0.127488 | Accuracy : 96.373333
Iteration : 40900 | Loss : 0.127400 | Accuracy : 96.380000
Iteration : 40950 | Loss : 0.127313 | Accuracy : 96.383333
Iteration : 41000 | Loss : 0.127225 | Accuracy : 96.385000
Iteration : 41050 | Loss : 0.127137 | Accuracy : 96.385000
Iteration : 41100 | Loss : 0.127050 | Accuracy : 96.385000
Iteration : 41150 | Loss : 0.126963 | Accuracy : 96.388333
Iteration : 41200 | Loss : 0.126876 | Accuracy : 96.395000
Iteration : 41250 | Loss : 0.126789 | Accuracy : 96.400000
Iteration : 41300 | Loss : 0.126702 | Accuracy : 96.405000
Iteration : 41350 | Loss : 0.126616 | Accuracy : 96.408333
Iteration : 41400 | Loss : 0.126529 | Accuracy : 96.406667
Iteration : 41450 | Loss : 0.126443 | Accuracy : 96.408333
Iteration : 41500 | Loss : 0.126356 | Accuracy : 96.411667
Iteration : 41550 | Loss : 0.126270 | Accuracy : 96.411667
Iteration : 41600 | Loss : 0.126184 | Accuracy : 96.411667
Iteration : 41650 | Loss : 0.126098 | Accuracy : 96.418333
Iteration : 41700 | Loss : 0.126012 | Accuracy : 96.423333
Iteration : 41750 | Loss : 0.125926 | Accuracy : 96.423333
Iteration : 41800 | Loss : 0.125841 | Accuracy : 96.423333
Iteration : 41850 | Loss : 0.125755 | Accuracy : 96.426667
Iteration : 41900 | Loss : 0.125670 | Accuracy : 96.431667
Iteration : 41950 | Loss : 0.125585 | Accuracy : 96.436667
Iteration : 42000 | Loss : 0.125500 | Accuracy : 96.440000
Iteration : 42050 | Loss : 0.125415 | Accuracy : 96.441667
Iteration : 42100 | Loss : 0.125330 | Accuracy : 96.445000
Iteration : 42150 | Loss : 0.125246 | Accuracy : 96.446667
Iteration : 42200 | Loss : 0.125161 | Accuracy : 96.450000
Iteration : 42250 | Loss : 0.125077 | Accuracy : 96.455000
Iteration : 42300 | Loss : 0.124993 | Accuracy : 96.458333
Iteration : 42350 | Loss : 0.124909 | Accuracy : 96.460000
